file_name,text
FPTOpenSpeechData_Set001_V0.1_010604.mp3,eo thon tiêu chuẩn vẻ đẹp bất biến
FPTOpenSpeechData_Set001_V0.1_012507.mp3,hãy để từng người một phát biểu đã
FPTOpenSpeechData_Set001_V0.1_009337.mp3,bụi cũng đã tiến vào Tokyo hôm nay
FPTOpenSpeechData_Set001_V0.1_010349.mp3,tôi thấy cảm thông sâu sắc với anh
FPTOpenSpeechData_Set002_V0.1_008858.mp3,bạn có đôi giày này màu khác không
FPTOpenSpeechData_Set001_V0.1_009334.mp3,một đô la đổi lấy tám mươi lăm yên
FPTOpenSpeechData_Set001_V0.1_011549.mp3,anh có tiền lẻ để điện thoại không
FPTOpenSpeechData_Set001_V0.1_009332.mp3,tôi muốn mua ngọc lấy từ đá Topaz 
FPTOpenSpeechData_Set001_V0.1_011541.mp3,người dân có thể luộc và ăn lá cây
FPTOpenSpeechData_Set001_V0.1_009324.mp3,tôi có thể chuyển đến ghế ở cửa sổ
FPTOpenSpeechData_Set002_V0.1_008878.mp3,tôi có thể xem thẻ bảo đảm hành lý
FPTOpenSpeechData_Set001_V0.1_013681.mp3,thật hết khi nhảy vào được chỗ này
FPTOpenSpeechData_Set001_V0.1_011527.mp3,tôi muốn nói chuyện với anh Okawa 
FPTOpenSpeechData_Set001_V0.1_013187.mp3,là hàng ngàn sợi vải xé tưa màu đỏ
FPTOpenSpeechData_Set002_V0.1_008879.mp3,xin lỗi điện thoại công cộng ở đâu
FPTOpenSpeechData_Set001_V0.1_011914.mp3,xin lỗi điện thoại công cộng ở đâu
FPTOpenSpeechData_Set002_V0.1_001780.mp3,đây là ông jones thuộc công ty abc
FPTOpenSpeechData_Set001_V0.1_011190.mp3,tôi muốn nói chuyện với anh Brown 
FPTOpenSpeechData_Set002_V0.1_008898.mp3,tôi có thể đổi chiếc hoa tai không
FPTOpenSpeechData_Set002_V0.1_001794.mp3,thưa ông ông có thẻ tín dụng không
FPTOpenSpeechData_Set001_V0.1_012692.mp3,nhất ngôn cửu phỉ tứ mã phanh thây
FPTOpenSpeechData_Set001_V0.1_013701.mp3,quí vị đã thử dùng kem giữ ẩm chưa
FPTOpenSpeechData_Set001_V0.1_013706.mp3,xe buýt nào đang đi San Francisco 
FPTOpenSpeechData_Set002_V0.1_000144.mp3,Trào lưu kinh doanh mỹ phẩm tự làm
FPTOpenSpeechData_Set001_V0.1_012705.mp3,anh có vé để vào khu vực này không
FPTOpenSpeechData_Set001_V0.1_011039.mp3,loại sách phủ bằng da rất đắt tiền
FPTOpenSpeechData_Set001_V0.1_010322.mp3,bởi ý thức của anh ta còn đang ngủ
FPTOpenSpeechData_Set002_V0.1_008739.mp3,"Ví dụ , có ba anh chàng chăn cừu ."
FPTOpenSpeechData_Set001_V0.1_010647.mp3,linh về quê ở thái nguyên tạm lánh
FPTOpenSpeechData_Set001_V0.1_010645.mp3,anh có khỏe không đây là ông Wang 
FPTOpenSpeechData_Set001_V0.1_009632.mp3,tôi nghĩ chúng ta sẽ gọi rượu vang
FPTOpenSpeechData_Set001_V0.1_009941.mp3,tôi cũng được gặp lại bạn thật hay
FPTOpenSpeechData_Set002_V0.1_000367.mp3,Lốc xoáy quét qua miền bắc Italia 
FPTOpenSpeechData_Set001_V0.1_013738.mp3,anh có vé để vào khu vực này không
FPTOpenSpeechData_Set002_V0.1_001879.mp3,có vẻ như hai người đã bị liên lụy
FPTOpenSpeechData_Set001_V0.1_009650.mp3,chúng ta luôn có thể thêm nệm cuốn
FPTOpenSpeechData_Set001_V0.1_013342.mp3,thị trường chứng khoán cần cú hích
FPTOpenSpeechData_Set001_V0.1_010639.mp3,tôi sẽ ở lại khách sạn này đêm nay
FPTOpenSpeechData_Set002_V0.1_008760.mp3,làm ơn hãy mang nó lại đây bây giờ
FPTOpenSpeechData_Set002_V0.1_001863.mp3,"Luật lệ , quy chế khá hoàn thiện ."
FPTOpenSpeechData_Set001_V0.1_013725.mp3,tôi có thể thanh toán nó sau không
FPTOpenSpeechData_Set001_V0.1_014088.mp3,chúng tôi đang phục vụ bữa ăn trưa
FPTOpenSpeechData_Set002_V0.1_008797.mp3,quần áo của cậu ấy toàn đồ lỗi mốt
FPTOpenSpeechData_Set001_V0.1_011092.mp3,chúng tôi có thể chia ra trả không
FPTOpenSpeechData_Set002_V0.1_008810.mp3,"Ngoài ra , đừng quên lau khô tay ."
FPTOpenSpeechData_Set001_V0.1_011705.mp3,anh làm ơn kiểm tra dưới ca pô nhé
FPTOpenSpeechData_Set001_V0.1_007969.mp3,bạn thích thức ăn Malaysia hay hoa
FPTOpenSpeechData_Set001_V0.1_003351.mp3,thị trường chứng khoán cần cú hích
FPTOpenSpeechData_Set001_V0.1_004003.mp3,vành đai sao thổ biến đổi theo mùa
FPTOpenSpeechData_Set001_V0.1_005123.mp3,cô nằm thiếp đi lúc nào không biết
FPTOpenSpeechData_Set001_V0.1_000633.mp3,để luôn nhớ mình là sinh viên Việt
FPTOpenSpeechData_Set001_V0.1_007636.mp3,xe lửa từ đang đến nơi tại thềm ga
FPTOpenSpeechData_Set001_V0.1_000639.mp3,tôi muốn mua cái này cỡ trung bình
FPTOpenSpeechData_Set001_V0.1_005118.mp3,tôi có thể trả bằng thẻ Amex không
FPTOpenSpeechData_Set001_V0.1_007640.mp3,trạm xe buýt đi Santa Monica ở đâu
FPTOpenSpeechData_Set001_V0.1_008506.mp3,tàu này có dừng lại ở Boston không
FPTOpenSpeechData_Set001_V0.1_000644.mp3,có đủ thời gian để chuyển xe không
FPTOpenSpeechData_Set001_V0.1_006655.mp3,được nhìn nhận là hoành tráng nhất
FPTOpenSpeechData_Set001_V0.1_006652.mp3,tôi có thể nói chuyện với cô không
FPTOpenSpeechData_Set001_V0.1_005044.mp3,có thể giảm giá cho tôi được không
FPTOpenSpeechData_Set001_V0.1_002188.mp3,điều này đã xảy ra trong khách sạn
FPTOpenSpeechData_Set001_V0.1_000710.mp3,khoai tây đánh nhừ và cải chua đức
FPTOpenSpeechData_Set001_V0.1_000715.mp3,món ăn của địa phương nào đặc biệt
FPTOpenSpeechData_Set001_V0.1_006179.mp3,thêm một bí quyết để ném thia lia 
FPTOpenSpeechData_Set001_V0.1_007712.mp3,tôi chắc chắn là bạn hiểu điều này
FPTOpenSpeechData_Set001_V0.1_007724.mp3,bạn có hay nói chuyện với họ không
FPTOpenSpeechData_Set001_V0.1_002096.mp3,bàn đạp ly hợp không hoạt động tốt
FPTOpenSpeechData_Set001_V0.1_004127.mp3,bạn có thích nghe nhạc radio không
FPTOpenSpeechData_Set001_V0.1_000753.mp3,tôi xin tuyên bố kết thúc cuộc họp
FPTOpenSpeechData_Set001_V0.1_002091.mp3,hãy đưa tôi đến khách sạn Chicago 
FPTOpenSpeechData_Set001_V0.1_004155.mp3,món điểm tâm mà bạn ưa thích là gì
FPTOpenSpeechData_Set001_V0.1_002000.mp3,xin lỗi điện thoại công cộng ở đâu
FPTOpenSpeechData_Set001_V0.1_007749.mp3,loại nước hoa mới nhất là loại nào
FPTOpenSpeechData_Set001_V0.1_008415.mp3,tôi hy vọng bà chan sẽ đi cùng anh
FPTOpenSpeechData_Set001_V0.1_008408.mp3,bởi ý thức của anh ta còn đang ngủ
FPTOpenSpeechData_Set001_V0.1_000819.mp3,tôi giao phó công việc này cho bạn
FPTOpenSpeechData_Set001_V0.1_008403.mp3,tôi không cần cái này hoặc cái này
FPTOpenSpeechData_Set001_V0.1_007616.mp3,vào lúc mười giờ hai lăm phút sáng
FPTOpenSpeechData_Set001_V0.1_001977.mp3,phòng ăn đóng cửa lúc chín giờ tối
FPTOpenSpeechData_Set001_V0.1_003975.mp3,tôi muốn máu của tôi được kiểm tra
FPTOpenSpeechData_Set001_V0.1_005166.mp3,mũi tôi có cảm giác ngứa bên trong
FPTOpenSpeechData_Set001_V0.1_002557.mp3,như hạt bụi giữa ba nghìn thế giới
FPTOpenSpeechData_Set001_V0.1_006011.mp3,tôi sẽ trả bằng ngân phiếu du lịch
FPTOpenSpeechData_Set001_V0.1_002542.mp3,anh có đồ chơi gì cho trẻ em không
FPTOpenSpeechData_Set001_V0.1_000434.mp3,con nhỏ mở cái túi gút đeo trên cổ
FPTOpenSpeechData_Set001_V0.1_006025.mp3,mỹ chặn âm mưu tấn công trường học
FPTOpenSpeechData_Set001_V0.1_008745.mp3,tôi muốn nhìn thấy một ngôi nhà mỹ
FPTOpenSpeechData_Set001_V0.1_007499.mp3,liệu anh có rảnh thứ sáu tới không
FPTOpenSpeechData_Set001_V0.1_008738.mp3,giảm nhiệt độ xuống hai mươi ba độ
FPTOpenSpeechData_Set001_V0.1_002541.mp3,một đô la đổi lấy tám mươi lăm yên
FPTOpenSpeechData_Set001_V0.1_007512.mp3,không tôi e rằng không có ai ở đây
FPTOpenSpeechData_Set001_V0.1_008702.mp3,tôi có thể mua kem đánh răng ở đâu
FPTOpenSpeechData_Set001_V0.1_007521.mp3,"được , nếu điều đó làm cho anh vui"
FPTOpenSpeechData_Set001_V0.1_006049.mp3,ông Bush bật đèn xanh ngay lập tức
FPTOpenSpeechData_Set001_V0.1_000476.mp3,từ bây giờ nó được gọi là thai nhi
FPTOpenSpeechData_Set001_V0.1_008689.mp3,tình hình là đang thanh tra dữ lắm
FPTOpenSpeechData_Set001_V0.1_003838.mp3,cô ấy thích giáo dục thể chất nhất
FPTOpenSpeechData_Set001_V0.1_008684.mp3,tiến sĩ ngô anh cùng thành quả của
FPTOpenSpeechData_Set001_V0.1_006052.mp3,tôi có thể mua giũa móng tay ở đâu
FPTOpenSpeechData_Set001_V0.1_002475.mp3,anh sẽ ở lại với chúng tôi bao lâu
FPTOpenSpeechData_Set001_V0.1_002470.mp3,a chữ a chứa đựng năng lực chỉ huy
FPTOpenSpeechData_Set001_V0.1_008653.mp3,anh ta có cá tính không thân thiện
FPTOpenSpeechData_Set001_V0.1_006747.mp3,tôi sẽ ở lại khách sạn này đêm nay
FPTOpenSpeechData_Set001_V0.1_006064.mp3,tôi xin thêm một phần được không ạ
FPTOpenSpeechData_Set001_V0.1_000513.mp3,anh ta có cá tính không thân thiện
FPTOpenSpeechData_Set001_V0.1_003860.mp3,dưa muối này để được trong bao lâu
FPTOpenSpeechData_Set001_V0.1_000521.mp3,áo mưa phát sáng theo nhịp mưa rơi
FPTOpenSpeechData_Set001_V0.1_001403.mp3,họ bắt đầu huấn luyện lúc mấy tuổi
FPTOpenSpeechData_Set001_V0.1_006702.mp3,trùm ma túy trung quốc trốn vào tù
FPTOpenSpeechData_Set001_V0.1_005194.mp3,các thứ có mờ đi khi quá gần không
FPTOpenSpeechData_Set001_V0.1_006696.mp3,biến tướng của giao dịch cà phê ảo
FPTOpenSpeechData_Set001_V0.1_008767.mp3,tôi làm việc ở một hãng hàng không
FPTOpenSpeechData_Set001_V0.1_008390.mp3,không cần đặt chỗ trước đúng không
FPTOpenSpeechData_Set001_V0.1_000855.mp3,ảnh tổng thống bush chơi nhạc nhảy
FPTOpenSpeechData_Set001_V0.1_006292.mp3,tôi muốn làm việc cho công ty ABC 
FPTOpenSpeechData_Set001_V0.1_006444.mp3,chính phủ mở hai hành lang an toàn
FPTOpenSpeechData_Set001_V0.1_001565.mp3,tôi giao phó công việc này cho bạn
FPTOpenSpeechData_Set001_V0.1_001192.mp3,cuối cùng thì anh có kịp thở không
FPTOpenSpeechData_Set001_V0.1_006307.mp3,tốt tôi muốn làm thủ tục khởi hành
FPTOpenSpeechData_Set001_V0.1_007948.mp3,món điểm tâm mà bạn ưa thích là gì
FPTOpenSpeechData_Set001_V0.1_004396.mp3,đó là giá tiêu chuẩn của chúng tôi
FPTOpenSpeechData_Set001_V0.1_001224.mp3,đi lên đó là hướng bắc anh biết mà
FPTOpenSpeechData_Set001_V0.1_001500.mp3,nó có bao gồm bếp lò và điện không
FPTOpenSpeechData_Set001_V0.1_001497.mp3,nói về mốt mét huyên thiên làu làu
FPTOpenSpeechData_Set001_V0.1_004399.mp3,anh sửa cái máy ảnh này được không
FPTOpenSpeechData_Set001_V0.1_006402.mp3,liệu anh có rảnh thứ sáu tới không
FPTOpenSpeechData_Set001_V0.1_008146.mp3,có một vết bẩn trên chiếc quần này
FPTOpenSpeechData_Set001_V0.1_001481.mp3,tôi đang tìm một món quà cho chồng
FPTOpenSpeechData_Set001_V0.1_004409.mp3,của con trai tôi là mần thịt chúng
FPTOpenSpeechData_Set001_V0.1_008120.mp3,máy điều hòa không khí bị ì dì rồi
FPTOpenSpeechData_Set001_V0.1_001302.mp3,quí vị đã thử dùng kem giữ ẩm chưa
FPTOpenSpeechData_Set001_V0.1_004447.mp3,một siêu thị tiện nghi ở thái lan 
FPTOpenSpeechData_Set001_V0.1_004456.mp3,xét xử sơ thẩm vụ án thiên lợi hòa
FPTOpenSpeechData_Set001_V0.1_001442.mp3,xin lỗi có ai nói tiếng nhật không
FPTOpenSpeechData_Set001_V0.1_004535.mp3,điều khiển hoạt động của ngân hàng
FPTOpenSpeechData_Set001_V0.1_008100.mp3,chúng tôi thấy thiếu anh quanh đây
FPTOpenSpeechData_Set001_V0.1_004458.mp3,vườn bên trong tòa nhà hình tế bào
FPTOpenSpeechData_Set001_V0.1_004459.mp3,chân của quí vị có đau nhiều không
FPTOpenSpeechData_Set001_V0.1_001313.mp3,các chủ thuê biết rõ luật lao động
FPTOpenSpeechData_Set001_V0.1_004469.mp3,vui lòng cho tôi giới thiệu với bẹ
FPTOpenSpeechData_Set001_V0.1_001323.mp3,linh về quê ở thái nguyên tạm lánh
FPTOpenSpeechData_Set001_V0.1_001341.mp3,rồi các bài hát nước ngoài thì sao
FPTOpenSpeechData_Set001_V0.1_001381.mp3,tôi có thể chuyển đến ghế ở cửa sổ
FPTOpenSpeechData_Set001_V0.1_004341.mp3,ngăn chặn những vấn đề về sức khỏe
FPTOpenSpeechData_Set001_V0.1_001962.mp3,căn phòng của bạn ở đâu ở tầng mấy
FPTOpenSpeechData_Set001_V0.1_004322.mp3,khách sạn có truyền hình cáp không
FPTOpenSpeechData_Set001_V0.1_006277.mp3,nhưng anh ấy không có dấu hiệu sốt
FPTOpenSpeechData_Set001_V0.1_000862.mp3,còn vé cho buổi diễn tối nay không
FPTOpenSpeechData_Set001_V0.1_001917.mp3,tôi muốn mua chất phục hồi màu tóc
FPTOpenSpeechData_Set001_V0.1_000871.mp3,tăng nhiệt độ lên hai mươi chín độ
FPTOpenSpeechData_Set001_V0.1_004234.mp3,trong phim có nhiều cảnh chém giết
FPTOpenSpeechData_Set001_V0.1_008323.mp3,có lúc chúng ta cũng giống như thế
FPTOpenSpeechData_Set001_V0.1_001853.mp3,trong mưa gió bão bùng và rét cóng
FPTOpenSpeechData_Set001_V0.1_006512.mp3,chỉ cần nghỉ ngơi hai hoặc ba ngày
FPTOpenSpeechData_Set001_V0.1_001817.mp3,châu á vung tiền cho ngày tình yêu
FPTOpenSpeechData_Set001_V0.1_001800.mp3,anh ta không thể khóa cửa lại được
FPTOpenSpeechData_Set001_V0.1_004919.mp3,quí vị đã thử dùng kem giữ ẩm chưa
FPTOpenSpeechData_Set001_V0.1_001799.mp3,để xem những sợi chỉ mong manh kia
FPTOpenSpeechData_Set001_V0.1_001795.mp3,hãy đưa tôi đến khách sạn Chicago 
FPTOpenSpeechData_Set001_V0.1_007841.mp3,anh có thể nhuộm tóc màu nâu không
FPTOpenSpeechData_Set001_V0.1_007845.mp3,anh có cảm thấy trầm uất nữa không
FPTOpenSpeechData_Set001_V0.1_001744.mp3,vành đai sao thổ biến đổi theo mùa
FPTOpenSpeechData_Set001_V0.1_000950.mp3,từ bây giờ nó được gọi là thai nhi
FPTOpenSpeechData_Set001_V0.1_000951.mp3,đó là cuộc sống đó cũng là bóng đá
FPTOpenSpeechData_Set001_V0.1_001738.mp3,bà muốn món thịt bò nướng ra sao ạ
FPTOpenSpeechData_Set001_V0.1_004849.mp3,kêu gọi tăng sản lượng nông nghiệp
FPTOpenSpeechData_Set001_V0.1_006488.mp3,nguyễn tuấn anh bị áp giải tại tòa
FPTOpenSpeechData_Set001_V0.1_001723.mp3,cái này là quảng cáo thời trang mà
FPTOpenSpeechData_Set001_V0.1_001714.mp3,trùm ma túy trung quốc trốn vào tù
FPTOpenSpeechData_Set001_V0.1_001020.mp3,đông á phát hành cổ phiếu tăng vốn
FPTOpenSpeechData_Set001_V0.1_008240.mp3,cô ấy có hai cháu trai gọi bằng cô
FPTOpenSpeechData_Set001_V0.1_001066.mp3,ba món đồ này chỉ có giá một đô la
FPTOpenSpeechData_Set001_V0.1_001658.mp3,vui lòng cho bữa sáng kiểu châu âu
FPTOpenSpeechData_Set001_V0.1_001632.mp3,bài hát nào đang phổ biến hiện nay
FPTOpenSpeechData_Set001_V0.1_004282.mp3,cô ấy gặp gỡ thêm một người nào đó
FPTOpenSpeechData_Set001_V0.1_004298.mp3,hội trường phòng xử án như lặng đi
FPTOpenSpeechData_Set001_V0.1_007932.mp3,eo thon tiêu chuẩn vẻ đẹp bất biến
FPTOpenSpeechData_Set001_V0.1_002570.mp3,còn vé cho buổi diễn tối nay không
FPTOpenSpeechData_Set001_V0.1_006705.mp3,anh kiểm tra xem số này đúng không
FPTOpenSpeechData_Set001_V0.1_003539.mp3,đoạt giải nhất đơn ca với tiết mục
FPTOpenSpeechData_Set001_V0.1_005628.mp3,anh muốn đặt phòng cho ngày nào -N
FPTOpenSpeechData_Set001_V0.1_005626.mp3,tôi nên đánh cuộc vào con ngựa nào
FPTOpenSpeechData_Set001_V0.1_003448.mp3,tôi có thể mua kem đánh răng ở đâu
FPTOpenSpeechData_Set001_V0.1_003468.mp3,cảm ơn anh rất nhiều vì đã đến đây
FPTOpenSpeechData_Set001_V0.1_000100.mp3,đầu gối có bị sưng đỏ hoặc cả hai 
FPTOpenSpeechData_Set001_V0.1_007244.mp3,nhưng tốt hơn trong trường hợp này
FPTOpenSpeechData_Set001_V0.1_000132.mp3,lạm phát tăng là do dự báo yếu kém
FPTOpenSpeechData_Set001_V0.1_006962.mp3,giá phòng cho mỗi đêm là bao nhiêu
FPTOpenSpeechData_Set001_V0.1_000166.mp3,tăng nhiệt độ lên hai mươi chín độ
FPTOpenSpeechData_Set001_V0.1_005566.mp3,ông bạn tôi vẫn chẳng gạch được ai
FPTOpenSpeechData_Set001_V0.1_007446.mp3,vâng nó đã được xác nhận anh ở đâu
FPTOpenSpeechData_Set001_V0.1_008974.mp3,nhất ngôn cửu phỉ tứ mã phanh thây
FPTOpenSpeechData_Set001_V0.1_008964.mp3,loanh quanh chuyện nhập khẩu đường
FPTOpenSpeechData_Set001_V0.1_005501.mp3,tôi đang tìm tác phẩm của Carabao 
FPTOpenSpeechData_Set001_V0.1_000178.mp3,xe mỹ từng là biểu tượng giàu sang
FPTOpenSpeechData_Set001_V0.1_002829.mp3,mô hình cấu tạo bình ắc quy cổ đại
FPTOpenSpeechData_Set001_V0.1_003577.mp3,ở đây có món ăn nào có đường không
FPTOpenSpeechData_Set001_V0.1_005476.mp3,và ông ta rất sống động đúng không
FPTOpenSpeechData_Set001_V0.1_005474.mp3,anh có bị đau nhói nhức nhối không
FPTOpenSpeechData_Set001_V0.1_003589.mp3,nhận trách nhiệm và không né tránh
FPTOpenSpeechData_Set001_V0.1_005466.mp3,lạm phát tăng là do dự báo yếu kém
FPTOpenSpeechData_Set001_V0.1_000088.mp3,chỉ xét tuyển hồ sơ không phải thi
FPTOpenSpeechData_Set001_V0.1_000083.mp3,nhằm thu hút thêm nhiều nhà đầu tư
FPTOpenSpeechData_Set001_V0.1_003441.mp3,giữa bảy giờ sáng đến chín giờ tối
FPTOpenSpeechData_Set001_V0.1_003065.mp3,quí vị đã khai báo mọi thứ rồi chứ
FPTOpenSpeechData_Set001_V0.1_007111.mp3,tôi xin tuyên bố kết thúc cuộc họp
FPTOpenSpeechData_Set001_V0.1_009166.mp3,hãy lấy một chiếc xe đẩy đựng hàng
FPTOpenSpeechData_Set001_V0.1_000013.mp3,tôi có thể hẹn cho chiều mai không
FPTOpenSpeechData_Set001_V0.1_005714.mp3,tôi muốn giữ cái này trong két sắt
FPTOpenSpeechData_Set001_V0.1_003243.mp3,chở hương vị tết việt nam đến pháp
FPTOpenSpeechData_Set001_V0.1_005712.mp3,từ Jakarta tới Medan giá bao nhiêu
FPTOpenSpeechData_Set001_V0.1_003342.mp3,tôi thích cà phê thêm hương vị hơn
FPTOpenSpeechData_Set001_V0.1_005761.mp3,sau cánh cửa văn phòng lăn vào bếp
FPTOpenSpeechData_Set001_V0.1_005695.mp3,cho chồng yên tâm đi làm cách mạng
FPTOpenSpeechData_Set001_V0.1_007135.mp3,chè xanh giúp khử mùi hôi của giày
FPTOpenSpeechData_Set001_V0.1_005451.mp3,nó bị vỡ anh gắn nó lại được không
FPTOpenSpeechData_Set001_V0.1_005770.mp3,tôi muốn thuê một chiếc xe gắn máy
FPTOpenSpeechData_Set001_V0.1_005783.mp3,cái này là quảng cáo thời trang mà
FPTOpenSpeechData_Set001_V0.1_003177.mp3,thì cũng được nghe giống y như vậy
FPTOpenSpeechData_Set001_V0.1_007142.mp3,cái phần nguồn hừng hực trước ngực
FPTOpenSpeechData_Set001_V0.1_005797.mp3,vui lòng gửi theo đường hàng không
FPTOpenSpeechData_Set001_V0.1_005674.mp3,quí vị đã khai báo mọi thứ rồi chứ
FPTOpenSpeechData_Set001_V0.1_007158.mp3,nó đã tìm quên nỗi cô đơn của mình
FPTOpenSpeechData_Set001_V0.1_007044.mp3,tôi có thể đổi hàng bao nhiêu ngày
FPTOpenSpeechData_Set001_V0.1_007009.mp3,có đủ thời gian để chuyển xe không
FPTOpenSpeechData_Set001_V0.1_000062.mp3,lãnh đạo ngành ô tô mỹ nên từ chức
FPTOpenSpeechData_Set001_V0.1_003084.mp3,tôi nghĩ đó là cảm lạnh thường gặp
FPTOpenSpeechData_Set001_V0.1_003383.mp3,tôi phải làm gì nếu xe bị chết máy
FPTOpenSpeechData_Set001_V0.1_005445.mp3,tôi sẽ đưa con trai tôi đến sở thú
FPTOpenSpeechData_Set001_V0.1_004474.mp3,khách sạn có truyền hình cáp không
FPTOpenSpeechData_Set001_V0.1_002622.mp3,rượu ly chua đen và rượu sâm panh 
FPTOpenSpeechData_Set001_V0.1_005339.mp3,-N vui lòng cho tôi tham gia tour 
FPTOpenSpeechData_Set001_V0.1_005368.mp3,xin chào đây là phòng ba không năm
FPTOpenSpeechData_Set001_V0.1_002643.mp3,cô ấy có hai cháu trai gọi bằng cô
FPTOpenSpeechData_Set001_V0.1_005977.mp3,từ trên nóc nhà nhìn xuống có khác
FPTOpenSpeechData_Set001_V0.1_000319.mp3,có cái gì gây ra cơn đau này không
FPTOpenSpeechData_Set001_V0.1_008859.mp3,đậu xe qua đêm ở đây giá bao nhiêu
FPTOpenSpeechData_Set001_V0.1_005320.mp3,răng có hình dạng giống nhau không
FPTOpenSpeechData_Set001_V0.1_003727.mp3,chính ngành giáo dục đang làm chậm
FPTOpenSpeechData_Set001_V0.1_007435.mp3,hãy cho tôi khám riêng con của bạn
FPTOpenSpeechData_Set001_V0.1_002356.mp3,chìa khóa phòng tôi không hoạt động
FPTOpenSpeechData_Set001_V0.1_012058.mp3,tôi quên túi đeo vai trong xe taxi 
FPTOpenSpeechData_Set001_V0.1_003062.mp3,có một tour khác vào ban ngày không
FPTOpenSpeechData_Set001_V0.1_003733.mp3,bắp bắp nhồi ăn với rau và nước sốt
FPTOpenSpeechData_Set001_V0.1_003426.mp3,cơn địa chấn làm náo loạn người dân
FPTOpenSpeechData_Set001_V0.1_001627.mp3,màn diễn của anh ấy thật tuyệt diệu
FPTOpenSpeechData_Set001_V0.1_001683.mp3,không run sợ trước lũ thú cuồng bạo
FPTOpenSpeechData_Set001_V0.1_003422.mp3,ba ngày sau ngày mười bảy tháng sáu
FPTOpenSpeechData_Set001_V0.1_010180.mp3,tôi đang tìm một cái thật chắc chắn
FPTOpenSpeechData_Set001_V0.1_012377.mp3,mất bao nhiêu phút đi đến công viên
FPTOpenSpeechData_Set001_V0.1_001619.mp3,phích nước đựng nước sôi để pha trà
FPTOpenSpeechData_Set001_V0.1_003401.mp3,chắc chắn rồi thế này có được không
FPTOpenSpeechData_Set001_V0.1_007182.mp3,tôi phát hiện một vết đốt côn trùng
FPTOpenSpeechData_Set001_V0.1_004266.mp3,để nỗ lực vượt lên số phận của mình
FPTOpenSpeechData_Set001_V0.1_013570.mp3,có được phép cho thêm một đêm không
FPTOpenSpeechData_Set001_V0.1_003440.mp3,đĩa đậu xe trên kính chắn gió trước
FPTOpenSpeechData_Set001_V0.1_012806.mp3,hai cô gái trẻ hồng luyến minh thùy
FPTOpenSpeechData_Set001_V0.1_010519.mp3,giảm nhiệt độ xuống hai mươi lăm độ
FPTOpenSpeechData_Set001_V0.1_010354.mp3,tôi có một vài đồ mặc cần được giặt
FPTOpenSpeechData_Set001_V0.1_002640.mp3,tôi có thể ngồi cùng anh được không
FPTOpenSpeechData_Set001_V0.1_002487.mp3,ông phải chuyển tàu ở trạm Chicago 
FPTOpenSpeechData_Set001_V0.1_007403.mp3,không có thức ăn gì tôi không thích
FPTOpenSpeechData_Set001_V0.1_003844.mp3,việc đầu tiên là chuẩn bị chóe rượu
FPTOpenSpeechData_Set001_V0.1_012789.mp3,ba ngày sau ngày mười bảy tháng sáu
FPTOpenSpeechData_Set001_V0.1_009952.mp3,được chế tác từ kịch bản nước ngoài
FPTOpenSpeechData_Set001_V0.1_010363.mp3,tôi muốn một chút nước sốt Tabasco 
FPTOpenSpeechData_Set001_V0.1_007862.mp3,ung thư thực vật hình thành thế nào
FPTOpenSpeechData_Set001_V0.1_002639.mp3,có sự suy sụp trong tổ thu nhập của
FPTOpenSpeechData_Set001_V0.1_007868.mp3,xin lỗi có thể nào anh là anh không
FPTOpenSpeechData_Set001_V0.1_013561.mp3,tôi không thể ăn nó cái này quá dai
FPTOpenSpeechData_Set001_V0.1_001703.mp3,bệnh xoang của tôi lại gây phiên hà
FPTOpenSpeechData_Set001_V0.1_007881.mp3,cho tôi xem bảng báo giá được không
FPTOpenSpeechData_Set001_V0.1_010595.mp3,tôi lân la tới một sạp chị bán hàng
FPTOpenSpeechData_Set001_V0.1_013670.mp3,dịch vụ bán hàng tự động -N ế khách
FPTOpenSpeechData_Set001_V0.1_002473.mp3,bà con còn tự bỏ tiền túi ra mua cừ
FPTOpenSpeechData_Set001_V0.1_001450.mp3,chúng ta có nhiều tuyết vào năm nay
FPTOpenSpeechData_Set001_V0.1_009855.mp3,bên hông nhà tôi có một quán cà phê
FPTOpenSpeechData_Set001_V0.1_003799.mp3,bạn có thể đưa cho tôi cây viết chì
FPTOpenSpeechData_Set001_V0.1_011951.mp3,đổ một cốc chất làm mềm vải vào đây
FPTOpenSpeechData_Set001_V0.1_003240.mp3,séc du lịch có được chấp nhận không
FPTOpenSpeechData_Set001_V0.1_007442.mp3,anh cho tôi mượn cái kìm được không
FPTOpenSpeechData_Set001_V0.1_003244.mp3,thử dùng thuốc trị táo bón tạo khối
FPTOpenSpeechData_Set001_V0.1_009171.mp3,thú vui của ta là tra tấn tinh thần
FPTOpenSpeechData_Set001_V0.1_010829.mp3,New Zealand nhập khẩu x từ nhật bản
FPTOpenSpeechData_Set001_V0.1_012663.mp3,vì chỗ ngồi của nghị sĩ kề sát nhau
FPTOpenSpeechData_Set001_V0.1_007093.mp3,có bãi biển đẹp nào quanh đây không
FPTOpenSpeechData_Set001_V0.1_007482.mp3,tôm việt nam có thêm lợi thế vào mỹ
FPTOpenSpeechData_Set001_V0.1_003806.mp3,bạn có thể đổi nó thành đô la không
FPTOpenSpeechData_Set001_V0.1_009840.mp3,anh có cảm thấy mình thừa cân không
